"42","What were built in 1910?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1910""    }","Weyburn Security Bank Building"
"43","What was built in 1912?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1912""    }","Cleburne Building"
"44","What were built in 1912?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1912""    }","Cleburne Building"
"45","What was built in 1916?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1916""    }","Men's Gymnasium (Indiana University)"
"46","What were built in 1916?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1916""    }","Men's Gymnasium (Indiana University)"
"47","What was built in 1920s?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1920s""    }","Pichilemu post-office building"
"48","What were built in 1920s?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1920s""    }","Pichilemu post-office building"
"49","What was built in 1921?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1921""    }","Yallourn Power Station"
"50","What were built in 1921?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1921""    }","Yallourn Power Station"
"51","What was built in 1923?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1923""    }","Palace of Marivent"
"52","What were built in 1923?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1923""    }","Palace of Marivent"
"53","What was built in 1924?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1924""    }","Yodokō Guest House"
"54","What were built in 1924?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1924""    }","Yodokō Guest House"
"55","What was built in 1925?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1925""    }","Wrigley Field (Los Angeles)"
"56","What were built in 1925?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1925""    }","Wrigley Field (Los Angeles)"
"57","What was built in 1926?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1926""    }","Telefónica Building"
"58","What were built in 1926?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1926""    }","Telefónica Building"
"59","What was built in 1928?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1928""    }","Wyangala Dam"
"60","What were built in 1928?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1928""    }","Wyangala Dam"
"61","What was built in 1929?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1929""    }","St. Clare of Assisi's Church (Bronx)"
"62","What were built in 1929?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1929""    }","St. Clare of Assisi's Church (Bronx)"
"63","What was built in 1931?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1931""    }","Withrow Court"
"64","What were built in 1931?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1931""    }","Withrow Court"
"65","What was built in 1932?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1932""    }","Tir John power station"
"66","What were built in 1932?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1932""    }","Tir John power station"
"67","What was built in 1933?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1933""    }","Stadio Armando Picchi"
"68","What were built in 1933?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1933""    }","Stadio Armando Picchi"
"69","What was built in 1934?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1934""    }","Marble Palace (Tehran)"
"70","What were built in 1934?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1934""    }","Marble Palace (Tehran)"
"71","What was built in 1935?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1935""    }","Winsor Dam"
"72","What were built in 1935?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1935""    }","Winsor Dam"
"73","What was built in 1937?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1937""    }","Stadio Angelo Massimino"
"74","What were built in 1937?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1937""    }","Stadio Angelo Massimino"
"75","What was built in 1938?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1938""    }","Tom Miller Dam"
"76","What were built in 1938?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1938""    }","Tom Miller Dam"
"77","What was built in 1942?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1942""    }","Elephant Training Center, Konni"
"78","What were built in 1942?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1942""    }","Elephant Training Center, Konni"
"79","What was built in 1944?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1944""    }","Poondi reservoir"
"80","What were built in 1944?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1944""    }","Poondi reservoir"
"81","What was built in 1950?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1950""    }","Netaji Indoor Stadium"
"82","What were built in 1950?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1950""    }","Netaji Indoor Stadium"
"83","What was built in 1955?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1955""    }","Stamford on Kent"
"84","What were built in 1955?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1955""    }","Stamford on Kent"
"85","What was built in 1957?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1957""    }","Suleiman Courts"
"86","What were built in 1957?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1957""    }","Suleiman Courts"
"87","What was built in 1958?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1958""    }","Xinfengjiang Dam"
"88","What were built in 1958?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1958""    }","Xinfengjiang Dam"
"89","What was built in 1961?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1961""    }","Yellowtail Dam"
"90","What were built in 1961?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1961""    }","Yellowtail Dam"
"91","What was built in 1962?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1962""    }","Western Railway Stadium"
"92","What were built in 1962?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1962""    }","Western Railway Stadium"
"93","What was built in 1963?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1963""    }","Tittesworth reservoir"
"94","What were built in 1963?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1963""    }","Tittesworth reservoir"
"95","What was built in 1964?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1964""    }","World Trade Center (Tokyo)"
"96","What were built in 1964?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1964""    }","World Trade Center (Tokyo)"
"97","What was built in 1965?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1965""    }","Tamil Nadu Agricultural University Ground"
"98","What were built in 1965?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1965""    }","Tamil Nadu Agricultural University Ground"
"99","What was built in 1966?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1966""    }","Yud-Alef Stadium"
"100","What were built in 1966?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1966""    }","Yud-Alef Stadium"
"101","What was built in 1967?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1967""    }","Yanba Dam"
"102","What were built in 1967?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1967""    }","Yanba Dam"
"103","What was built in 1968?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1968""    }","Tisza Dam"
"104","What were built in 1968?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1968""    }","Tisza Dam"
"105","What was built in 1969?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1969""    }","Tuanku Ja'afar Hospital"
"106","What were built in 1969?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1969""    }","Tuanku Ja'afar Hospital"
"107","What was built in 1970?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1970""    }","Zaporizhia Arch Bridge"
"108","What were built in 1970?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1970""    }","Zaporizhia Arch Bridge"
"109","What was built in 1971?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1971""    }","Yerevan Cascade"
"110","What were built in 1971?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1971""    }","Yerevan Cascade"
"111","What was built in 1972?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1972""    }","TipsArena Linz"
"112","What were built in 1972?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1972""    }","TipsArena Linz"
"113","What was built in 1974?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1974""    }","Yalta Hotel Complex"
"114","What were built in 1974?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1974""    }","Yalta Hotel Complex"
"115","What was built in 1975?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1975""    }","Wreck Cove Hydroelectric System"
"116","What were built in 1975?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1975""    }","Wreck Cove Hydroelectric System"
"117","What was built in 1976?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1976""    }","Yomasari Dam"
"118","What were built in 1976?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1976""    }","Yomasari Dam"
"119","What was built in 1979?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1979""    }","Lindner Family Tennis Center"
"120","What were built in 1979?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1979""    }","Lindner Family Tennis Center"
"121","What was built in 1980?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1980""    }","Tobetsu Dam"
"122","What were built in 1980?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1980""    }","Tobetsu Dam"
"123","What was built in 1981?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1981""    }","YMCA Building, Singapore"
"124","What were built in 1981?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1981""    }","YMCA Building, Singapore"
"125","What was built in 1982?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1982""    }","Yedikır Dam"
"126","What were built in 1982?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1982""    }","Yedikır Dam"
"127","What was built in 1983?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1983""    }","Yacyretá Dam"
"128","What were built in 1983?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1983""    }","Yacyretá Dam"
"129","What was built in 1984?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1984""    }","World Trade Center Jakarta"
"130","What were built in 1984?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1984""    }","World Trade Center Jakarta"
"131","What was built in 1985?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1985""    }","Town Planning Authority Ground"
"132","What were built in 1985?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1985""    }","Town Planning Authority Ground"
"133","What was built in 1986?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1986""    }","Yonki Dam"
"134","What were built in 1986?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1986""    }","Yonki Dam"
"135","What was built in 1987?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1987""    }","Xingó Dam"
"136","What were built in 1987?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1987""    }","Xingó Dam"
"137","What was built in 1989?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1989""    }","National Auditorium of Sodre"
"138","What were built in 1989?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1989""    }","National Auditorium of Sodre"
"139","What was built in 1990?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1990""    }","Yenihayat Dam"
"140","What were built in 1990?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1990""    }","Yenihayat Dam"
"141","What was built in 1991?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1991""    }","Telco Club Ground"
"142","What were built in 1991?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1991""    }","Telco Club Ground"
"143","What was built in 1993?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1993""    }","Turkiston Palace"
"144","What were built in 1993?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1993""    }","Turkiston Palace"
"145","What was built in 1995?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1995""    }","Sukhadia Stadium"
"146","What were built in 1995?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1995""    }","Sukhadia Stadium"
"147","What was built in 1996?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1996""    }","Yangyang Pumped Storage Power Station"
"148","What were built in 1996?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1996""    }","Yangyang Pumped Storage Power Station"
"149","What was built in 1998?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1998""    }","Wentzville Ice Arena"
"150","What were built in 1998?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1998""    }","Wentzville Ice Arena"
"151","What was built in 1999?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1999""    }","Reckling Park"
"152","What were built in 1999?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1999""    }","Reckling Park"
"153","What was built in 2000?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""2000""    }","No. 1 Deansgate"
"154","What were built in 2000?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""2000""    }","No. 1 Deansgate"
"155","What was built in 2001?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""2001""    }","Youth Square"
"156","What were built in 2001?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""2001""    }","Youth Square"
"157","What was built in 2002?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""2002""    }","World Trade Center (2001–present)"
"158","What were built in 2002?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""2002""    }","World Trade Center (2001–present)"
"159","What was built in 2003?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""2003""    }","The Peak Twin Towers"
"160","What were built in 2003?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""2003""    }","The Peak Twin Towers"
"161","What was built in 2004?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""2004""    }","The Pakubuwono"
"162","What were built in 2004?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""2004""    }","The Pakubuwono"
"163","What was built in 2006?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""2006""    }","Xiangshuijian Pumped Storage Power Station"
"164","What were built in 2006?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""2006""    }","Xiangshuijian Pumped Storage Power Station"
"165","What was built in 2007?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""2007""    }","Prosta Tower"
"166","What were built in 2007?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""2007""    }","Prosta Tower"
"167","What was built in 2008?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""2008""    }","Nandipur Power Project"
"168","What were built in 2008?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""2008""    }","Nandipur Power Project"
"169","What was built in 2009?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""2009""    }","Winter Sports Complex Ashgabat"
"170","What were built in 2009?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""2009""    }","Winter Sports Complex Ashgabat"
"171","What was built in 2010?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""2010""    }","Townsville Stadium"
"172","What were built in 2010?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""2010""    }","Townsville Stadium"
"173","What was built in 2012?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""2012""    }","UNTV Transmitter"
"174","What were built in 2012?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""2012""    }","UNTV Transmitter"
"175","What was built in 2013?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""2013""    }","Stade Municipal de Kintélé"
"176","What were built in 2013?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""2013""    }","Stade Municipal de Kintélé"
"177","What was built in 2013-14?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""2013-14""    }","220 Central Park South"
"178","What were built in 2013-14?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""2013-14""    }","220 Central Park South"
"179","What was built in 2014?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""2014""    }","Simpson Pavilion"
"180","What were built in 2014?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""2014""    }","Simpson Pavilion"
"181","What was built in 2015?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""2015""    }","West Vista"
"182","What were built in 2015?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""2015""    }","West Vista"
"183","What was built in 2016?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""2016""    }","Torres Obispado"
"184","What were built in 2016?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""2016""    }","Torres Obispado"
"187","What was built in ?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  """"    }","Yerevan Thermal Power Plant"
"188","What were built in ?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  """"    }","Yerevan Thermal Power Plant"
"189","What was built in ()?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""()""    }","Napier Bridge"
"190","What were built in ()?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""()""    }","Napier Bridge"
"191","What was built in 1100?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1100""    }","Shamo Dam"
"192","What were built in 1100?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1100""    }","Shamo Dam"
"193","What was built in 1600?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1600""    }","Villa degli Azzoni Avogadro (Bivai)"
"194","What were built in 1600?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1600""    }","Villa degli Azzoni Avogadro (Bivai)"
"195","What was built in 1665?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1665""    }","Brønnum House"
"196","What were built in 1665?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1665""    }","Brønnum House"
"197","What was built in 16th century?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""16th century""    }","Palazzo Ghirlanda-Silva"
"198","What were built in 16th century?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""16th century""    }","Palazzo Ghirlanda-Silva"
"199","What was built in 1784?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1784""    }","La Moneda Palace"
"200","What were built in 1784?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1784""    }","La Moneda Palace"
"201","What was built in 1825?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1825""    }","Porte d'Aix"
"202","What were built in 1825?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1825""    }","Porte d'Aix"
"203","What was built in 1838?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1838""    }","St. Thomas Anglican Church (Shanty Bay, Ontario)"
"204","What were built in 1838?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1838""    }","St. Thomas Anglican Church (Shanty Bay, Ontario)"
"205","What was built in 1851?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1851""    }","Watts Warehouse"
"206","What were built in 1851?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1851""    }","Watts Warehouse"
"207","What was built in 1882?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1882""    }","Woodchester Villa"
"208","What were built in 1882?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1882""    }","Woodchester Villa"
"209","What was built in 1883?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingStartDate>  ""1883""    }","Murray River railway bridge, Albury–Wodonga"
