"69","What was completed in 1933?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1933""    }","Tomas Bata Memorial"
"70","What were completed in 1933?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1933""    }","Tomas Bata Memorial"
"71","What was completed in 1934?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1934""    }","Yoxter"
"72","What were completed in 1934?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1934""    }","Yoxter"
"73","What was completed in 1935?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1935""    }","Tomsk Railway Residential Building"
"74","What were completed in 1935?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1935""    }","Tomsk Railway Residential Building"
"75","What was completed in 1937?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1937""    }","Wembley ice-cream factory"
"76","What were completed in 1937?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1937""    }","Wembley ice-cream factory"
"77","What was completed in 1938?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1938""    }","Wyborn Reef Light"
"78","What were completed in 1938?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1938""    }","Wyborn Reef Light"
"79","What was completed in 1950?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1950""    }","National Assembly Building of Armenia"
"80","What were completed in 1950?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1950""    }","National Assembly Building of Armenia"
"81","What was completed in 1955?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1955""    }","Winslow Air Force Station"
"82","What were completed in 1955?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1955""    }","Winslow Air Force Station"
"83","What was completed in 1958?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1958""    }","Tokyo Tower"
"84","What were completed in 1958?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1958""    }","Tokyo Tower"
"85","What was completed in 1961?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1961""    }","Usha Kiran Building"
"86","What were completed in 1961?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1961""    }","Usha Kiran Building"
"87","What was completed in 1962?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1962""    }","RTÉ Television Centre"
"88","What were completed in 1962?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1962""    }","RTÉ Television Centre"
"89","What was completed in 1963?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1963""    }","Talawana Track"
"90","What were completed in 1963?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1963""    }","Talawana Track"
"91","What was completed in 1965?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1965""    }","Yugoslav Ministry of Defence building"
"92","What were completed in 1965?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1965""    }","Yugoslav Ministry of Defence building"
"93","What was completed in 1967?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1967""    }","Wing On House"
"94","What were completed in 1967?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1967""    }","Wing On House"
"95","What was completed in 1968?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1968""    }","Ympyrätalo"
"96","What were completed in 1968?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1968""    }","Ympyrätalo"
"97","What was completed in 1969?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1969""    }","McKesson Plaza"
"98","What were completed in 1969?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1969""    }","McKesson Plaza"
"99","What was completed in 1969 – 1974?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1969 – 1974""    }","1000 Sherbrooke West"
"100","What were completed in 1969 – 1974?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1969 – 1974""    }","1000 Sherbrooke West"
"101","What was completed in 1971?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1971""    }","WoodmenLife Tower"
"102","What were completed in 1971?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1971""    }","WoodmenLife Tower"
"103","What was completed in 1972?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1972""    }","Tiffany Building (San Francisco)"
"104","What were completed in 1972?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1972""    }","Tiffany Building (San Francisco)"
"105","What was completed in 1973?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1973""    }","Wyndham Springfield City Centre"
"106","What were completed in 1973?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1973""    }","Wyndham Springfield City Centre"
"107","What was completed in 1975?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1975""    }","Tees Viaduct"
"108","What were completed in 1975?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1975""    }","Tees Viaduct"
"109","What was completed in 1979?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1979""    }","Windsor Tower (Madrid)"
"110","What were completed in 1979?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1979""    }","Windsor Tower (Madrid)"
"111","What was completed in 1980?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1980""    }","Trade Unions Building (Kyiv)"
"112","What were completed in 1980?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1980""    }","Trade Unions Building (Kyiv)"
"113","What was completed in 1981?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1981""    }","Three First National Plaza"
"114","What were completed in 1981?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1981""    }","Three First National Plaza"
"115","What was completed in 1982?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1982""    }","Yakutsk TV Tower"
"116","What were completed in 1982?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1982""    }","Yakutsk TV Tower"
"117","What was completed in 1982 (east tower)?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1982 (east tower)""    }","1333 H Street"
"118","What were completed in 1982 (east tower)?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1982 (east tower)""    }","1333 H Street"
"119","What was completed in 1983?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1983""    }","Marriott Hotel City Center"
"120","What were completed in 1983?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1983""    }","Marriott Hotel City Center"
"121","What was completed in 1984?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1984""    }","Presidential Palace, Chișinău"
"122","What were completed in 1984?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1984""    }","Presidential Palace, Chișinău"
"123","What was completed in 1985?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1985""    }","Tomb of the Unknown Soldier (Damascus)"
"124","What were completed in 1985?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1985""    }","Tomb of the Unknown Soldier (Damascus)"
"125","What was completed in 1985-1987?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1985-1987""    }","Capitol Center (Columbia, South Carolina)"
"126","What were completed in 1985-1987?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1985-1987""    }","Capitol Center (Columbia, South Carolina)"
"127","What was completed in 1986?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1986""    }","Marcus Island LORAN-C transmitter"
"128","What were completed in 1986?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1986""    }","Marcus Island LORAN-C transmitter"
"129","What was completed in 1987?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1987""    }","Three Lakeway Center"
"130","What were completed in 1987?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1987""    }","Three Lakeway Center"
"131","What was completed in 1988?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1988""    }","Three Nationwide Plaza"
"132","What were completed in 1988?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1988""    }","Three Nationwide Plaza"
"133","What was completed in 1989?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1989""    }","Maryland Residence"
"134","What were completed in 1989?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1989""    }","Maryland Residence"
"135","What was completed in 1990?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1990""    }","Manning Memorial Light"
"136","What were completed in 1990?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1990""    }","Manning Memorial Light"
"137","What was completed in 1991?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1991""    }","World's tallest thermometer"
"138","What were completed in 1991?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1991""    }","World's tallest thermometer"
"139","What was completed in 1992?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1992""    }","World Trade Centre Montreal"
"140","What were completed in 1992?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1992""    }","World Trade Centre Montreal"
"141","What was completed in 1993?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1993""    }","Yokohama Landmark Tower"
"142","What were completed in 1993?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1993""    }","Yokohama Landmark Tower"
"143","What was completed in 1995?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1995""    }","Justus Lipsius building"
"144","What were completed in 1995?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1995""    }","Justus Lipsius building"
"145","What was completed in 1996?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1996""    }","Xiling Yangtze River Bridge"
"146","What were completed in 1996?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1996""    }","Xiling Yangtze River Bridge"
"147","What was completed in 1998?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1998""    }","Yuda International Trade Center"
"148","What were completed in 1998?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1998""    }","Yuda International Trade Center"
"149","What was completed in 1999?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1999""    }","The Westpoint"
"150","What were completed in 1999?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1999""    }","The Westpoint"
"151","What was completed in 2000?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""2000""    }","Wynsum Corporate Plaza"
"152","What were completed in 2000?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""2000""    }","Wynsum Corporate Plaza"
"153","What was completed in 2001?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""2001""    }","Prismet"
"154","What were completed in 2001?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""2001""    }","Prismet"
"155","What was completed in 2002?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""2002""    }","Istana Melawati"
"156","What were completed in 2002?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""2002""    }","Istana Melawati"
"157","What was completed in 2003?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""2003""    }","Tomorrow Square"
"158","What were completed in 2003?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""2003""    }","Tomorrow Square"
"159","What was completed in 2004?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""2004""    }","World Tower"
"160","What were completed in 2004?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""2004""    }","World Tower"
"161","What was completed in 2005?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""2005""    }","Light House (London)"
"162","What were completed in 2005?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""2005""    }","Light House (London)"
"163","What was completed in 2006?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""2006""    }","Pavillon Noir"
"164","What were completed in 2006?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""2006""    }","Pavillon Noir"
"165","What was completed in 2008?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""2008""    }","Youth Square"
"166","What were completed in 2008?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""2008""    }","Youth Square"
"167","What was completed in 2009?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""2009""    }","World Trade Center San Salvador"
"168","What were completed in 2009?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""2009""    }","World Trade Center San Salvador"
"171","What was completed in ?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  """"    }","The Ojai Apartments"
"172","What were completed in ?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  """"    }","The Ojai Apartments"
"173","What was completed in ()?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""()""    }","Afghanistan–Pakistan barrier"
"174","What were completed in ()?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""()""    }","Afghanistan–Pakistan barrier"
"175","What was completed in (est. 2018–2020)?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""(est. 2018–2020)""    }","1001–1011 Jefferson Street"
"176","What were completed in (est. 2018–2020)?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""(est. 2018–2020)""    }","1001–1011 Jefferson Street"
"177","What was completed in .?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  "".""    }","Gateway Arch"
"178","What were completed in .?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  "".""    }","Gateway Arch"
"179","What was completed in 1100?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1100""    }","Reichenstein Castle (Trechtingshausen)"
"180","What were completed in 1100?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1100""    }","Reichenstein Castle (Trechtingshausen)"
"181","What was completed in 1600?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1600""    }","Fort of São Filipe de Setúbal"
"182","What were completed in 1600?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1600""    }","Fort of São Filipe de Setúbal"
"183","What was completed in 1665?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1665""    }","Navigation School, Copenhagen"
"184","What were completed in 1665?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1665""    }","Navigation School, Copenhagen"
"185","What was completed in 16th century?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""16th century""    }","Château de Tournon"
"186","What were completed in 16th century?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""16th century""    }","Château de Tournon"
"187","What was completed in 1784?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1784""    }","Portman Square"
"188","What were completed in 1784?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1784""    }","Portman Square"
"189","What was completed in 1825?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1825""    }","Perkins Manor (Contoocook, New Hampshire)"
"190","What were completed in 1825?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1825""    }","Perkins Manor (Contoocook, New Hampshire)"
"191","What was completed in 1838?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1838""    }","Wolverton railway works"
"192","What were completed in 1838?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1838""    }","Wolverton railway works"
"193","What was completed in 1851?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1851""    }","Manora Point Lighthouse"
"194","What were completed in 1851?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1851""    }","Manora Point Lighthouse"
"195","What was completed in 1882?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1882""    }","Palazzo Corpi"
"196","What were completed in 1882?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1882""    }","Palazzo Corpi"
"197","What was completed in 1883?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1883""    }","Eluanbi Lighthouse"
"198","What were completed in 1883?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1883""    }","Eluanbi Lighthouse"
"199","What was completed in 1887?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1887""    }","Cluj-Napoca Neolog Synagogue"
"200","What were completed in 1887?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1887""    }","Cluj-Napoca Neolog Synagogue"
"201","What was completed in 1892?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1892""    }","Town Hall, Coimbatore"
"202","What were completed in 1892?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1892""    }","Town Hall, Coimbatore"
"203","What was completed in 1895?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1895""    }","Tongue Point Light"
"204","What were completed in 1895?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  ""1895""    }","Tongue Point Light"
